x,y,text,input_text,bot_text,intent,entities,action,cluster
-53.599472,1.2775474,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E']""]",action_handle_send_link_only,1
1.0544298,7.203537,"Bạn ơi giường đệm đi kèm giá như nào query_knowledge_base object_type:giuong, attribute:price action_query_babe_kb Sản phẩm bạn đang tìm có phải là? Bạn ơi giường đệm đi kèm giá như nào",Bạn ơi giường đệm đi kèm giá như nào,Sản phẩm bạn đang tìm có phải là?,query_knowledge_base,"['object_type:giuong', 'attribute:price']",action_query_babe_kb,3
9.264838,-8.636941,/disagree{object_type: null} disagree object_type:None utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! /disagree{object_type: null},"/disagree{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,disagree,['object_type:None'],utter_disagree,0
14.543946,-18.55418,/connect_employee connect_employee  action_handover_to_inbox nan /connect_employee,/connect_employee,,connect_employee,[],action_handover_to_inbox,0
-53.59943,1.2776121,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E']""]",action_handle_send_link_only,1
-1.9486351,10.641221,"Bạn ơi giường đệm đi kèm giá như nào query_knowledge_base object_type:giuong, attribute:price action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)... Bạn ơi giường đệm đi kèm giá như nào",Bạn ơi giường đệm đi kèm giá như nào,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)...",query_knowledge_base,"['object_type:giuong', 'attribute:price']",action_query_babe_kb,3
11.095005,19.246038,"/query_knowledge_base{url: https://www.facebook.com/shopgauvabingo/posts/2445681652408825, product_id: https://www.facebook.com/shopgauvabingo/posts/2445681652408825} query_knowledge_base nan action_query_babe_kb Sản phẩm Giường nhựa Holla hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: /query_knowledge_base{url: https://www.facebook.com/shopgauvabingo/posts/2445681652408825, product_id: https://www.facebook.com/shopgauvabingo/posts/2445681652408825}","/query_knowledge_base{""url"": ""https://www.facebook.com/shopgauvabingo/posts/2445681652408825"", ""product_id"": ""https://www.facebook.com/shopgauvabingo/posts/2445681652408825""}","Sản phẩm Giường nhựa Holla hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,,action_query_babe_kb,3
12.576185,-20.916857,"Ok shop agree nan utter_agree Dạ,vâng Ok shop",Ok shop,"Dạ,vâng",agree,,utter_agree,0
-53.59766,1.277508,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93640892_710305896457319_7085221636256825344_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=9OUM8UhaLe0AX9f-sH6&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=0271467aa36e5b5d93e3cab034e401c5&oe=5EC3406E']""]",action_handle_send_link_only,1
9.612544,17.76105,"Bạn ơi giường đệm đi kèm giá như nào query_knowledge_base object_type:giuong, attribute:price action_query_babe_kb Sản phẩm Giường nhựa Holla hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi giường đệm đi kèm giá như nào",Bạn ơi giường đệm đi kèm giá như nào,"Sản phẩm Giường nhựa Holla hiện shop đang có giá: *749,000 VND (giá gốc 1,200,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,"['object_type:giuong', 'attribute:price']",action_query_babe_kb,3
12.995042,-19.519707,"thank shop thank nan utter_thank Dạ, vâng ạ! thank shop",thank shop,"Dạ, vâng ạ!",thank,,utter_thank,0
-20.07401,-31.039042,"alo shop greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? alo shop",alo shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
-7.1065116,26.68047,"Shop có xe scooter ko ạ? query_knowledge_base object_type:xe,brand:scooter action_query_babe_kb Sản phẩm bạn đang tìm có phải là? Shop có xe scooter ko ạ?",Shop có xe scooter ko ạ?,Sản phẩm bạn đang tìm có phải là?,query_knowledge_base,"['object_type:xe','brand:scooter']",action_query_babe_kb,3
10.668731,-8.336505,/deny_object_type{object_type: null} deny_object_type object_type:None utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! /deny_object_type{object_type: null},"/deny_object_type{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,deny_object_type,['object_type:None'],utter_disagree,0
14.543952,-18.55421,/connect_employee connect_employee  action_handover_to_inbox nan /connect_employee,/connect_employee,,connect_employee,[],action_handover_to_inbox,0
-19.838598,-31.386585,"alo shop greet nan utter_greet Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ? alo shop",alo shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?",greet,,utter_greet,2
-6.670952,26.46651,Shop có xe scooter ko ạ? query_knowledge_base object_type:xe_scooter action_query_babe_kb Hiện tại sản phẩm xe scooter  shop đang có những giá sau ạ: Shop có xe scooter ko ạ?,Shop có xe scooter ko ạ?,Hiện tại sản phẩm xe scooter  shop đang có những giá sau ạ:,query_knowledge_base,['object_type:xe_scooter'],action_query_babe_kb,3
-3.2638958,19.68302,/confirm_attribute_value{price: 500-1M} query_knowledge_base nan action_query_babe_kb Hiện tại sản phẩm xe scooter giá 500 - 1m shop đang có những hãng sản xuất sau ạ: /confirm_attribute_value{price: 500-1M},"/confirm_attribute_value{""price"": ""500-1M""}",Hiện tại sản phẩm xe scooter giá 500 - 1m shop đang có những hãng sản xuất sau ạ:,query_knowledge_base,,action_query_babe_kb,3
-0.22184196,18.070993,/confirm_attribute_value{brand: Vinng} query_knowledge_base nan action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /confirm_attribute_value{brand: Vinng},"/confirm_attribute_value{""brand"": ""Vinng""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,query_knowledge_base,,action_query_babe_kb,3
1.1369044,24.888552,"Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ",Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,3
11.200171,-23.48499,"ok shop agree nan utter_agree Dạ,vâng ok shop",ok shop,"Dạ,vâng",agree,,utter_agree,0
-5.8036194,24.011719,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Hiện tại sản phẩm cầu trượt  shop đang có những giá sau ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,Hiện tại sản phẩm cầu trượt  shop đang có những giá sau ạ:,query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,3
-1.4018582,18.164335,/confirm_attribute_value{price: 1M-2M} query_knowledge_base nan action_query_babe_kb Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé! /confirm_attribute_value{price: 1M-2M},"/confirm_attribute_value{""price"": ""1M-2M""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!,query_knowledge_base,,action_query_babe_kb,3
2.944288,-0.48811746,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi handover_to_inbox object_type:cau_truot action_handover_to_inbox nan Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi",,handover_to_inbox,['object_type:cau_truot'],action_handover_to_inbox,0
1.1374412,24.888662,"Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ",Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,3
0.23336302,20.252222,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop có một số sản phẩm.
Bạn tham khảo các sản phẩm sau nhé ạ: Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop có một số sản phẩm.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,3
1.0825726,24.374384,"Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*
Bạn tham khảo các sản phẩm sau nhé ạ: Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ",Bạn ơi bên bạn hiện còn những loại cầu trượt nào nhỉ,"Sản phẩm  Cầu trượt xích đu Hola hải cẩu 2020  hiện shop đang có giá: *1,982,500 VND (giá gốc 3,250,000 VND)*
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,3
1.8117516,18.010757,"Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi query_knowledge_base object_type:cau_truot action_query_babe_kb Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop hiện không có.
Bạn tham khảo các sản phẩm sau nhé ạ: Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Có cái nào rẻ hơn k bạn
Cầu trượt riêng thôi","Sản phẩm  Cầu trượt có giá thấp hơn: *1,982,500 VND (giá gốc 3,250,000 VND)* shop hiện không có.
Bạn tham khảo các sản phẩm sau nhé ạ:",query_knowledge_base,['object_type:cau_truot'],action_query_babe_kb,3
-1.1380687,-3.6020293,"nan reminder nan action_reminder Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ nan",,"Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ",reminder,,action_reminder,0
18.765104,-9.603742,"Cho m stk tối nhận hàng m ck nhé ask_account nan action_ask_account Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Thông tin chuyển khoản: 
• 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi chuyển khoản nhé. Cho m stk tối nhận hàng m ck nhé",Cho m stk tối nhận hàng m ck nhé,"Dạ mình gửi bạn thông tin tài khoản của shop ạ:
Thông tin chuyển khoản: 
• 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ
• 1500216756861 - Agribank chi nhánh Hà Nội - Nguyễn Lê Thủy
• 19022876983383 - Techcombank chi nhánh Hà Nội. Nguyễn Tuấn Quang! 
Nội dung chuyển khoản bạn ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi chuyển khoản nhé.",ask_account,,action_ask_account,0
1.7450484,-17.833527,ok shop agree nan utter_agree nan ok shop,ok shop,,agree,,utter_agree,0
-50.519115,5.9747195,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495']""]",action_handle_send_link_only,1
-6.437401,25.173182,"Bạn ơi bạn có cầu trượt này k? query_knowledge_base object_type:cau_truot, mention:này action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm) Bạn ơi bạn có cầu trượt này k?",Bạn ơi bạn có cầu trượt này k?,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",query_knowledge_base,"['object_type:cau_truot', 'mention:này']",action_query_babe_kb,3
4.3593154,-4.7106633,/disagree{object_type: null} disagree nan utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! /disagree{object_type: null},"/disagree{""object_type"": null}",Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,disagree,,utter_disagree,0
14.543944,-18.554174,/connect_employee connect_employee  action_handover_to_inbox nan /connect_employee,/connect_employee,,connect_employee,[],action_handover_to_inbox,0
-50.517956,5.974719,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 send_link url:https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495 action_handle_send_link_only Bạn đang tìm kiếm thông tin gì ạ? https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495,Bạn đang tìm kiếm thông tin gì ạ?,send_link,"[""url:['https://scontent.xx.fbcdn.net/v/t1.15752-9/93983240_2821288317948752_842182115389865984_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQlu0Bd3QU0FS9YleaGD4xnvaMxDjJH1AaTvxpZAzM3XTfDDxP2pY23ZNSA3CghP0uZ8BknWoPUoMfQt5w9vtTsP&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=84195cc58455d4bf9cb6dc86a2f58333&oe=5EC16495']""]",action_handle_send_link_only,1
-6.4377847,25.17291,"Bạn ơi bạn có cầu trượt này k? query_knowledge_base object_type:cau_truot, mention:này action_query_babe_kb Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm) Bạn ơi bạn có cầu trượt này k?",Bạn ơi bạn có cầu trượt này k?,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)",query_knowledge_base,"['object_type:cau_truot', 'mention:này']",action_query_babe_kb,3
8.85815,-9.494085,Cái như mình gửi ảnh ấy disagree nan utter_disagree Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé! Cái như mình gửi ảnh ấy,Cái như mình gửi ảnh ấy,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!,disagree,,utter_disagree,0
-1.1380688,-3.6020293,"nan reminder nan action_reminder Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ nan",,"Bạn đã tìm đc sản phẩm ưng ý chưa ạ ,có cần trợ lý của shop gấu và bí ngô giúp gì không ạ",reminder,,action_reminder,0
